iter	MultiClass
395	0.003896991732
396	0.003886080309
397	0.003876260205
398	0.003867824027
399	0.003861219231
400	0.003846228087
401	0.003840786564
402	0.003828589287
403	0.003827585144
404	0.00382343788
405	0.00381845859
406	0.003814621836
407	0.003811296147
408	0.003793784322
409	0.003791711712
410	0.003782748638
411	0.003774474236
412	0.003765215935
413	0.003758263237
414	0.003742512455
415	0.003735877454
416	0.003734005452
417	0.003723092077
418	0.00371362048
419	0.003709634381
420	0.00369530445
421	0.003688490487
422	0.003678846368
423	0.003672856548
424	0.003661879318
425	0.003655229334
426	0.003648854001
427	0.003643506186
428	0.003635428179
429	0.003631122239
430	0.003618137641
431	0.0036154847
432	0.003610855307
433	0.003598241616
434	0.003595614015
435	0.003590558615
436	0.00357617567
437	0.003571568897
438	0.003557211689
439	0.003542786569
440	0.003538477494
441	0.003525450567
442	0.003517105327
443	0.003509764104
444	0.003499686032
445	0.003496374098
446	0.003491385438
447	0.003483907327
448	0.003479323458
449	0.003472864614
450	0.003466599456
451	0.003451506821
452	0.003445093927
453	0.003440992701
454	0.003435362674
455	0.003425856974
456	0.003413180254
457	0.003401321662
458	0.003399398874
459	0.003395184037
460	0.003389014083
461	0.003379747929
462	0.00337422307
463	0.003370345342
464	0.003362784701
465	0.003348202488
466	0.003340104234
467	0.003333711902
468	0.003327577033
469	0.003316941993
470	0.003303314356
471	0.003291372018
472	0.003281634992
473	0.00327118581
474	0.003257734808
475	0.003251948324
476	0.003246215878
477	0.003239185586
478	0.003235170159
479	0.003225764234
480	0.003213345305
481	0.003205142097
482	0.003198852206
483	0.003194648266
484	0.003187632104
485	0.003182750339
486	0.00317401592
487	0.003168623543
488	0.003163417035
489	0.003158965874
490	0.003151619849
491	0.003147091643
492	0.003141626333
493	0.003135762821
494	0.003130401245
495	0.003121392293
496	0.003115197653
497	0.003108367409
498	0.003103663751
499	0.003101390298
500	0.003096029465
501	0.003087614513
502	0.003085025253
503	0.003083632036
504	0.003081022437
505	0.003069798955
506	0.003060659317
507	0.003050234889
508	0.003040159992
509	0.003033761031
510	0.003030274457
511	0.003023383671
512	0.003018289532
513	0.003014995468
514	0.003009710653
515	0.003004890343
516	0.003001044336
517	0.002996167328
518	0.002992032741
519	0.002985665648
520	0.002983443993
521	0.00297849455
522	0.002974055865
523	0.002964242874
524	0.002950917914
525	0.002946947651
526	0.002938833648
527	0.002932647447
528	0.002917209694
529	0.002913870702
530	0.002908634698
531	0.00289763779
532	0.002893598541
533	0.002887861343
534	0.00288282499
535	0.002876185872
536	0.002871814944
537	0.002866640155
538	0.002861351549
539	0.002857429553
540	0.002851513981
541	0.002846146774
542	0.002841665072
543	0.002835907015
544	0.002828286498
545	0.002825432878
546	0.002822367491
547	0.002815838662
548	0.002812385931
549	0.002802340259
550	0.002793894914
551	0.00278816865
552	0.002782976797
553	0.002779253544
554	0.002772805146
555	0.002768010852
556	0.002765193813
557	0.002758723216
558	0.002755939735
559	0.002751138538
560	0.002741071441
561	0.002737279819
562	0.002732019884
563	0.002719083269
564	0.00271605923
565	0.002713905278
566	0.002708807533
567	0.002702545232
568	0.00269853165
569	0.002690000508
570	0.002687896206
571	0.00268186507
572	0.002674336923
573	0.0026713696
574	0.002663416515
575	0.002658540075
576	0.002656772357
577	0.002653462299
578	0.002645366094
579	0.002644312404
580	0.002641300406
581	0.002635861988
582	0.002630905063
583	0.002626678811
584	0.00262348233
585	0.002614449056
586	0.002611488838
587	0.00260557222
588	0.002600253364
589	0.002594989175
590	0.002582492478
591	0.002578481144
592	0.002575542817
593	0.002571482152
594	0.0025688164
595	0.002567480871
596	0.002559856928
597	0.002553790717
598	0.002552053837
599	0.002547877518
600	0.002542063068
601	0.002539010488
602	0.002532245859
603	0.002528438591
604	0.002526279975
605	0.002517738845
606	0.002515415032
607	0.002509939684
608	0.002505081997
609	0.002495151862
610	0.002493639476
611	0.002491639617
612	0.002488648002
613	0.002486195688
614	0.002480528328
615	0.002478832158
616	0.002477184615
617	0.002474591205
618	0.00247341934
619	0.002470386371
620	0.002466421792
621	0.002463327465
622	0.002459672456
623	0.00245643469
624	0.00245355011
625	0.002445256661
626	0.002438340448
627	0.002431273773
628	0.002421255187
629	0.002416208725
630	0.002415030975
631	0.002410320866
632	0.002409658126
633	0.002402404317
634	0.002398203338
635	0.00239548025
636	0.002388594637
637	0.002385749835
638	0.002380125949
639	0.002371941731
640	0.002369149578
641	0.002363337653
642	0.002359470802
643	0.002354621185
644	0.002350878311
645	0.002348675089
646	0.002340098706
647	0.002336177907
648	0.002331249201
649	0.002328714148
650	0.00232101858
651	0.002316352124
652	0.00231251015
653	0.002309833254
654	0.002306057165
655	0.002299069097
656	0.002294187482
657	0.00228982149
658	0.002285928745
659	0.002280629376
660	0.002277816201
661	0.002273692831
662	0.002271233511
663	0.002264809126
664	0.002263094479
665	0.002259216224
666	0.002257283881
667	0.002254301
668	0.002251246222
669	0.0022447045
670	0.00224033472
671	0.002237792707
672	0.002234011983
673	0.002228822861
674	0.002222564953
675	0.002219444101
676	0.002213634886
677	0.002210597607
678	0.002206557334
679	0.002204535585
680	0.002202528801
681	0.002198859476
682	0.002193276934
683	0.002191057519
684	0.002189219494
685	0.002187242374
686	0.002183284587
687	0.002180677002
688	0.002178630201
689	0.002175648813
690	0.002171080685
691	0.002164633676
692	0.002160984774
693	0.002157994242
694	0.002155282023
695	0.002151419827
696	0.002145935086
697	0.002142486067
698	0.002139379949
699	0.002136025769
700	0.002133244857
701	0.002130609845
702	0.002129229595
703	0.002123097569
704	0.002118378794
705	0.0021162167
706	0.002111100879
707	0.002108723476
708	0.002105071504
709	0.002102286395
710	0.002099652264
711	0.002097954971
712	0.002093233593
713	0.002090877377
714	0.002088226008
715	0.002080120888
716	0.002078349018
717	0.00207632924
718	0.002072738387
719	0.002068385813
720	0.002064007087
721	0.002060999102
722	0.00205650431
723	0.002048906773
724	0.002047921641
725	0.002045819711
726	0.002043262535
727	0.002040764251
728	0.002038434674
729	0.002036158365
730	0.002033665032
731	0.002031394305
732	0.00202898646
733	0.002027424554
734	0.002025002527
735	0.002023268659
736	0.002017656935
737	0.002013358908
738	0.002012034598
739	0.002008766563
740	0.002006799276
741	0.002005757644
742	0.002003212628
743	0.001998130605
744	0.001994961532
745	0.001992881254
746	0.001990344852
747	0.001987305538
748	0.001979907571
749	0.001973230509
750	0.001969432855
751	0.001966308709
752	0.00195988959
753	0.001956631582
754	0.001954887766
755	0.00195193033
756	0.001947882956
757	0.001946296961
758	0.001944563604
759	0.001942483921
760	0.001940096308
761	0.001938355592
762	0.00193492726
763	0.001931572607
764	0.001930635714
765	0.001926182056
766	0.001923426408
767	0.00192009511
768	0.00191907802
769	0.001918579074
770	0.001916231374
771	0.001915059803
772	0.001910143698
773	0.001906727802
774	0.001904505567
775	0.001902165871
776	0.001897651386
777	0.001896318869
778	0.001895258376
779	0.001889641144
780	0.001886878469
781	0.001883969533
782	0.00188071935
783	0.001875034392
784	0.001873356689
785	0.001868962821
786	0.001867188424
787	0.001865608521
788	0.001863665126
789	0.001861474486
790	0.001858216513
791	0.001855749869
792	0.001853659588
793	0.001850675067
794	0.001849715205
795	0.001846626674
796	0.001842629726
797	0.001841158885
798	0.001839752609
799	0.001837893244
800	0.00183598438
801	0.001830416468
802	0.001828686517
803	0.001826658041
804	0.001824982421
805	0.001821699913
806	0.001817646103
807	0.001816009289
808	0.001813496789
809	0.001809003541
810	0.001805583561
811	0.001801744823
812	0.00180026276
813	0.001799093676
814	0.001794905182
815	0.001790900856
816	0.001788626882
817	0.001785972227
818	0.001785100779
819	0.001783042937
820	0.001777936839
821	0.001775547257
822	0.001772780544
823	0.001770260937
824	0.00176742378
825	0.001765678616
826	0.001761465393
827	0.001756430922
828	0.00175379171
829	0.001752447904
830	0.001749088112
831	0.001747924899
832	0.001744316808
833	0.001740817674
834	0.001739115204
835	0.001738228393
836	0.001735409955
837	0.001733098013
838	0.001729749153
839	0.001727638146
840	0.001723502008
841	0.001721468518
842	0.001718926142
843	0.00171422891
844	0.001711433203
845	0.001706425698
846	0.00170477618
847	0.001702479014
848	0.001701183433
849	0.001699975707
850	0.001697981312
851	0.001697530642
852	0.001693139934
853	0.001691003744
854	0.001689110018
855	0.001686908944
856	0.001684203296
857	0.001679490731
858	0.001677082903
859	0.001673571943
860	0.001671713855
861	0.001668498095
862	0.001666034003
863	0.001664395748
864	0.001662762627
865	0.00166044636
866	0.001657846955
867	0.001654443855
868	0.001652676246
869	0.001650345437
870	0.001649045325
871	0.00164787098
872	0.001646362427
873	0.001645103309
874	0.001643281109
875	0.001641983517
876	0.001640613682
877	0.001636847114
878	0.001634590726
879	0.001632358975
880	0.001630183726
881	0.001627382018
882	0.001625719256
883	0.001623589493
884	0.001622699994
885	0.001622150446
886	0.001619658255
887	0.001615796541
888	0.001613312444
889	0.001612220729
890	0.001610792117
891	0.001609895153
892	0.001608916093
893	0.001606451372
894	0.001605960463
895	0.001604392441
896	0.001601522615
897	0.001600573422
898	0.001596607463
899	0.001595741791
900	0.001595117968
901	0.00159183625
902	0.001588636681
903	0.001586204769
904	0.001585535354
905	0.001583803578
906	0.001582477297
907	0.001580773135
908	0.001580088982
909	0.001576739381
910	0.00157505779
911	0.001571301475
912	0.001570262425
913	0.00156818787
914	0.001565224655
915	0.001564583371
916	0.001561441844
917	0.001559998812
918	0.001558534488
919	0.001556775028
920	0.001554816163
921	0.001552832075
922	0.001551771898
923	0.001549638262
924	0.001546197734
925	0.001544384607
926	0.001541850876
927	0.001540533006
928	0.001539713406
929	0.001538720554
930	0.001537980136
931	0.001535947471
932	0.001534787483
933	0.001533595105
934	0.00153205837
935	0.00153046555
936	0.001528641822
937	0.001527261457
938	0.001524889097
939	0.001522700807
940	0.00152091975
941	0.001519614809
942	0.001517115545
943	0.001515512014
944	0.00151455813
945	0.00151309048
946	0.001511739272
947	0.001509019614
948	0.00150731346
949	0.001504451145
950	0.001500569509
951	0.001499895033
952	0.001499061242
953	0.001496914125
954	0.001496012999
955	0.001495128182
956	0.001492743606
957	0.001489598428
958	0.001488485475
959	0.001486968736
960	0.001485537545
961	0.001483671986
962	0.001482665368
963	0.001480999303
964	0.001478840292
965	0.001477406798
966	0.001475598696
967	0.001474530526
968	0.001473853961
969	0.001472189885
970	0.001468111035
971	0.001467386414
972	0.001465820923
973	0.001464283069
974	0.001462907151
975	0.001460812967
976	0.001459486596
977	0.001457299471
978	0.001452260004
979	0.001450387891
980	0.001449359405
981	0.001447913441
982	0.00144665899
983	0.001445270369
984	0.001442202245
985	0.001440179725
986	0.001439088158
987	0.001438167987
988	0.001437116401
989	0.001434211641
990	0.001433285371
991	0.001432209301
992	0.001430990123
993	0.001429394154
994	0.001426124163
995	0.001424467078
996	0.001423249161
997	0.001421994545
998	0.001421308592
999	0.001420341526
